transcript_id,101112C14,101112H14,123C14,123H14,131415C14,131415H14,45C14,45H14,6C14,789H14,7C14,89C14
Montipora_capitata_HIv3___TS.g4511.t1,2632,2308,3180,5939,1917,3136,1558,273,1614,3990,1109,3857
Montipora_capitata_HIv3___RNAseq.g50136.t1,281,233,340,302,149,195,162,75,132,381,201,351
Montipora_capitata_HIv3___RNAseq.g50137.t1,2343,2034,1038,1197,2154,1922,476,2802,1676,1383,1969,2525
Montipora_capitata_HIv3___RNAseq.g50138.t1a,63,59,21,16,28,31,21,0,50,49,30,117
Montipora_capitata_HIv3___RNAseq.g50138.t1b,19859,17620,14675,31852,19480,20316,6817,7619,13717,19151,18413,27857
Montipora_capitata_HIv3___RNAseq.g50143.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50144.t1,4,0,0,0,0,0,0,0,0,2,0,0
Montipora_capitata_HIv3___TS.g4521.t1,188,290,194,290,170,213,41,67,161,240,321,441
Montipora_capitata_HIv3___RNAseq.g50149.t1,76,86,99,91,28,96,33,41,33,106,0,124
Montipora_capitata_HIv3___RNAseq.g50148.t1,1621,1457,1028,2214,1939,1757,402,388,1045,1357,1447,2779
Montipora_capitata_HIv3___RNAseq.g50145.t1,377,253,203,202,285,263,89,180,187,209,270,252
Montipora_capitata_HIv3___RNAseq.g50146.t1,3467,2982,2669,3535,3032,3660,1247,1736,2440,2882,3719,3590
Montipora_capitata_HIv3___TS.g4533.t1,485,322,309,256,261,263,145,5,32,388,145,307
Montipora_capitata_HIv3___RNAseq.g50154.t1,0,2,0,0,2,2,0,0,1,0,0,0
Montipora_capitata_HIv3___RNAseq.g50150.t1,772,645,161,432,680,615,115,502,285,305,1041,842
Montipora_capitata_HIv3___RNAseq.g50151.t2a,600,579,545,848,656,572,202,272,390,650,701,1235
Montipora_capitata_HIv3___RNAseq.g50151.t2b,142,230,124,206,255,203,26,53,91,162,367,350
Montipora_capitata_HIv3___RNAseq.g50152.t1,1656,1459,909,1583,1700,1524,498,1582,938,1315,1456,2532
Montipora_capitata_HIv3___RNAseq.g50153.t1,4,13,0,0,2,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50155.t1,1053,739,495,628,757,653,221,285,557,887,836,1120
Montipora_capitata_HIv3___TS.g4531.t1,198,211,103,82,109,146,68,0,132,293,81,370
Montipora_capitata_HIv3___TS.g4532.t1,758,662,300,585,604,659,35,870,344,552,579,905
Montipora_capitata_HIv3___RNAseq.g50142.t1,38000,47685,17335,30280,43794,30521,7976,38450,17047,36035,34702,86663
Montipora_capitata_HIv3___RNAseq.g50166.t1,0,15,15,0,0,8,0,0,9,13,0,14
Montipora_capitata_HIv3___RNAseq.g50170.t1,5,7,11,22,2,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g4547.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50173.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50174.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50171.t1,8,3,0,0,2,0,0,4,2,7,6,1
Montipora_capitata_HIv3___RNAseq.g50175.t1,7,4,0,0,2,0,0,4,2,6,5,1
Montipora_capitata_HIv3___RNAseq.g50179.t1,6,2,3,0,5,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50160.t1,760,588,379,483,492,603,217,855,430,646,683,760
Montipora_capitata_HIv3___RNAseq.g50161.t1,81,97,43,54,118,102,23,107,59,52,112,128
Montipora_capitata_HIv3___RNAseq.g50162.t1,116,91,75,88,71,40,18,3,9,108,27,81
Montipora_capitata_HIv3___RNAseq.g50163.t1,972,797,498,689,634,683,257,1000,635,823,971,904
Montipora_capitata_HIv3___RNAseq.g50164.t2,1466,1335,625,1382,2061,1663,376,3379,1256,802,2749,2241
Montipora_capitata_HIv3___RNAseq.38880_t,878,994,1013,1849,1077,1317,427,500,468,1227,935,1474
Montipora_capitata_HIv3___RNAseq.g50183.t1,306,130,112,125,244,266,118,153,148,224,167,300
Montipora_capitata_HIv3___RNAseq.g50181.t1,0,3,0,5,0,0,0,0,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g50180.t1,1094,974,609,972,800,804,310,461,771,839,868,1458
Montipora_capitata_HIv3___RNAseq.g50182.t1,82,34,32,53,53,66,0,45,21,68,53,96
Montipora_capitata_HIv3___RNAseq.g50191.t1,12,11,1,12,22,18,0,0,4,9,2,8
Montipora_capitata_HIv3___RNAseq.g50184.t1,0,2,6,2,7,0,0,0,0,6,4,0
Montipora_capitata_HIv3___RNAseq.38905_t,23,16,17,9,21,28,48,0,16,23,5,14
Montipora_capitata_HIv3___RNAseq.g50185.t1,3,6,3,2,3,2,0,0,2,4,3,2
Montipora_capitata_HIv3___RNAseq.g50186.t1,212,390,49,121,350,248,84,23,187,549,43,577
Montipora_capitata_HIv3___TS.g4561.t2,18,33,9,5,41,14,0,16,21,38,10,48
Montipora_capitata_HIv3___RNAseq.g50187.t2,38,39,32,47,44,63,0,20,39,40,22,64
Montipora_capitata_HIv3___RNAseq.g50188.t1,90,66,50,38,23,19,38,23,28,49,22,61
Montipora_capitata_HIv3___RNAseq.g50189.t2,20,0,0,0,9,0,0,0,6,8,21,10
Montipora_capitata_HIv3___RNAseq.g50190.t1,139,119,35,78,106,50,15,11,349,125,15,92
Montipora_capitata_HIv3___RNAseq.g50194.t1,14,7,66,92,6,7,23,0,0,0,3,8
Montipora_capitata_HIv3___RNAseq.g50195.t1a,21,33,23,18,39,19,3,0,4,4,23,12
Montipora_capitata_HIv3___RNAseq.g50192.t1,1750,1581,1377,1754,1327,1442,778,819,813,1910,1034,2366
Montipora_capitata_HIv3___RNAseq.g50193.t1,4611,4522,3211,4675,4312,4376,1961,2835,3556,3856,4085,5100
Montipora_capitata_HIv3___RNAseq.g50202.t1a,0,0,0,0,6,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50203.t1,398,143,375,387,211,222,168,159,184,238,123,247
Montipora_capitata_HIv3___RNAseq.g50204.t1,32,77,38,14,17,25,29,16,52,71,71,38
Montipora_capitata_HIv3___RNAseq.g50205.t1,223,134,63,110,60,75,18,8,28,165,229,286
Montipora_capitata_HIv3___TS.g4576.t1,2130,1928,6226,8784,1797,1560,1878,1072,1041,2474,1547,2578
Montipora_capitata_HIv3___RNAseq.g50202.t1b,1589,1181,1415,917,607,859,547,778,1136,1351,767,1430
Montipora_capitata_HIv3___RNAseq.g50209.t1,12,26,43,26,21,49,12,0,31,30,10,50
Montipora_capitata_HIv3___RNAseq.g50210.t1,6,2,10,8,27,7,10,16,7,11,0,4
Montipora_capitata_HIv3___RNAseq.g50207.t1,10,8,6,11,15,11,0,5,0,20,12,27
Montipora_capitata_HIv3___RNAseq.g50208.t1,96,57,49,73,21,53,13,0,11,109,37,169
Montipora_capitata_HIv3___RNAseq.g50206.t1,1367,1766,559,1204,745,765,333,81,1248,1146,2153,2098
Montipora_capitata_HIv3___RNAseq.g50195.t1b,6595,5322,5632,8193,5015,5720,2338,1573,3828,6371,4744,7884
Montipora_capitata_HIv3___RNAseq.g50196.t1,1327,894,1764,1342,516,635,804,742,475,1084,429,912
Montipora_capitata_HIv3___RNAseq.g50197.t1,278,227,273,288,194,189,108,54,131,307,141,351
Montipora_capitata_HIv3___RNAseq.g50198.t1,3520,3103,2160,3827,3737,3407,1135,1029,2335,3855,3414,5251
Montipora_capitata_HIv3___RNAseq.g50199.t1,1956,1743,1202,1906,1798,1784,627,535,1320,1804,2032,2366
Montipora_capitata_HIv3___RNAseq.g50200.t1,1338,900,786,696,1156,1157,321,521,762,758,1196,1108
Montipora_capitata_HIv3___RNAseq.g50211.t1,2025,2061,1234,2629,2466,2304,690,1199,1370,2476,2117,3911
Montipora_capitata_HIv3___TS.g4589.t2,1999,1535,1399,2420,1701,1780,669,702,1177,2146,1898,3054
Montipora_capitata_HIv3___RNAseq.g50214.t1,539,435,498,476,519,641,166,226,329,474,454,684
Montipora_capitata_HIv3___RNAseq.g50218.t2,0,30,62,84,10,27,14,0,9,18,0,36
Montipora_capitata_HIv3___TS.g4591.t1,101,85,34,34,66,43,63,0,20,118,79,107
Montipora_capitata_HIv3___RNAseq.g50216.t1,240,162,68,107,158,146,38,8,107,226,165,236
Montipora_capitata_HIv3___RNAseq.g50217.t1,1083,905,530,679,992,1041,347,353,728,1299,864,1494
Montipora_capitata_HIv3___RNAseq.g50230.t1,1202,1156,894,1496,956,1113,412,316,835,1054,1138,1429
Montipora_capitata_HIv3___RNAseq.g50231.t1,933,856,743,1386,1132,1265,581,223,584,1282,623,1671
Montipora_capitata_HIv3___RNAseq.g50233.t1,1147,1059,248,521,1233,1086,263,780,844,657,1252,1425
Montipora_capitata_HIv3___TS.g4612.t1,186,131,105,141,190,81,28,186,71,161,90,208
Montipora_capitata_HIv3___TS.g4604.t1,0,0,1,3,0,8,15,0,1,13,0,0
Montipora_capitata_HIv3___RNAseq.g50226.t1,4002,3049,1132,1810,3521,3063,693,5508,2245,2535,3185,4902
Montipora_capitata_HIv3___RNAseq.38949_t,1185,1005,703,1064,1043,975,288,366,621,842,922,1351
Montipora_capitata_HIv3___RNAseq.g50228.t1,59,56,62,76,77,57,28,17,43,57,45,92
Montipora_capitata_HIv3___RNAseq.g50229.t1,1305,1265,1190,1468,1420,1329,538,567,957,1390,1083,2430
Montipora_capitata_HIv3___TS.g4606.t1,2,3,1,1,0,0,0,0,1,1,0,0
Montipora_capitata_HIv3___TS.g4607.t1,2,0,10,0,0,0,0,1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50237.t1,13,4,0,0,0,0,0,0,0,3,0,0
Montipora_capitata_HIv3___TS.g4615.t1,0,0,5,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50235.t1,827,942,176,464,708,598,153,304,481,769,858,1581
Montipora_capitata_HIv3___TS.g4614.t1,6,15,0,8,6,0,0,0,6,2,1,4
Montipora_capitata_HIv3___TS.g4621.t1,3,14,26,33,0,9,0,4,8,26,3,13
Montipora_capitata_HIv3___RNAseq.g50243.t1,1053,836,573,684,1038,982,249,990,646,789,1165,1441
Montipora_capitata_HIv3___RNAseq.g50241.t1a,0,3,9,0,4,4,0,0,0,34,0,7
Montipora_capitata_HIv3___RNAseq.g50241.t1b,57,76,144,230,86,94,51,71,34,118,57,151
Montipora_capitata_HIv3___RNAseq.g50242.t1,216,243,269,453,254,290,32,89,123,270,233,369
Montipora_capitata_HIv3___RNAseq.g50246.t1,0,0,0,0,0,0,0,0,0,0,3,5
Montipora_capitata_HIv3___RNAseq.38969_t,119,79,21,66,38,34,61,65,35,47,39,55
Montipora_capitata_HIv3___TS.g4626.t1,2,0,34,0,5,20,14,0,0,9,0,9
Montipora_capitata_HIv3___RNAseq.g50247.t1,138,117,158,205,141,130,36,60,92,239,110,260
Montipora_capitata_HIv3___RNAseq.g50248.t1,10,27,36,81,23,12,0,45,29,14,29,26
Montipora_capitata_HIv3___TS.g4631.t2a,467,672,255,480,909,677,105,611,481,344,916,889
Montipora_capitata_HIv3___RNAseq.g50238.t1,0,2,0,0,0,0,0,0,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g50239.t1,5465,4862,3620,7695,5407,5176,2707,9150,5131,4957,5121,6618
Montipora_capitata_HIv3___RNAseq.g50256.t1,49,81,1354,1461,73,27,98,5,7,19,19,37
Montipora_capitata_HIv3___TS.g4638.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50257.t1,15,0,114,92,11,12,0,0,18,8,0,7
Montipora_capitata_HIv3___RNAseq.g50254.t1,605,687,379,866,752,702,217,226,321,604,781,913
Montipora_capitata_HIv3___RNAseq.g50260.t1,1,1,1,0,1,0,0,0,0,2,0,1
Montipora_capitata_HIv3___RNAseq.g50261.t1,1,3,5,0,3,10,6,0,1,1,0,2
Montipora_capitata_HIv3___RNAseq.g50262.t1,1,0,1,2,0,0,1,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50265.t1,0,5,0,2,0,8,0,3,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50268.t1,0,0,0,0,0,0,0,0,0,2,0,0
Montipora_capitata_HIv3___TS.g4648.t1,0,0,0,0,1,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50270.t1,0,4,0,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___TS.g4646.t1,100,115,125,139,148,120,27,77,65,108,103,111
Montipora_capitata_HIv3___RNAseq.g50267.t1,1,0,0,1,0,0,0,0,0,4,0,0
Montipora_capitata_HIv3___RNAseq.g50271.t1,529,346,549,428,469,402,182,155,299,361,394,539
Montipora_capitata_HIv3___TS.g4652.t2,285,183,65,117,329,307,105,255,227,154,296,375
Montipora_capitata_HIv3___RNAseq.g50274.t1,5055,4037,3727,6141,4378,4489,2071,3380,3931,4662,5009,6125
Montipora_capitata_HIv3___TS.g4651.t3,12692,10638,9282,17245,11261,12303,3749,9621,8473,10736,13599,15413
Montipora_capitata_HIv3___RNAseq.g50283.t2,546,527,396,433,351,480,229,107,348,571,489,748
Montipora_capitata_HIv3___RNAseq.g50285.t1,462,564,268,417,586,539,173,115,289,372,656,509
Montipora_capitata_HIv3___RNAseq.g50288.t1,5,9,0,4,0,2,0,2,8,0,5,0
Montipora_capitata_HIv3___RNAseq.g50289.t1,6,0,0,12,3,10,0,0,8,19,0,0
Montipora_capitata_HIv3___TS.g4671.t1,154,135,45,17,132,84,16,53,237,173,31,244
Montipora_capitata_HIv3___RNAseq.g50286.t1,931,755,255,234,973,794,209,371,533,491,824,1017
Montipora_capitata_HIv3___TS.g4672.t1,70,82,54,21,49,51,4,0,48,209,84,182
Montipora_capitata_HIv3___RNAseq.g50275.t1,1650,1426,903,1363,1456,1413,646,1423,1107,1365,1302,2215
Montipora_capitata_HIv3___RNAseq.g50276.t1,1371,1378,628,674,1557,1376,493,1059,718,1640,1207,2391
Montipora_capitata_HIv3___RNAseq.g50277.t1,76,47,96,54,83,98,81,0,48,62,17,90
Montipora_capitata_HIv3___TS.g4657.t1,18,14,5,0,0,0,0,0,5,6,0,0
Montipora_capitata_HIv3___RNAseq.g50279.t1,16,12,0,6,17,10,0,0,6,43,7,54
Montipora_capitata_HIv3___RNAseq.g50280.t1,1373,1096,1121,1699,1309,1387,669,1035,1043,1251,1516,1679
Montipora_capitata_HIv3___TS.g4660.t1,250,0,193,177,157,84,52,0,0,130,0,117
Montipora_capitata_HIv3___RNAseq.g50282.t2,4790,5064,1980,4000,5547,5146,911,4900,3180,4032,5782,7198
Montipora_capitata_HIv3___TS.g4674.t2b,35,31,58,183,23,17,21,0,14,52,0,26
Montipora_capitata_HIv3___RNAseq.g50300.t1,0,4,0,0,0,0,0,0,0,0,0,8
Montipora_capitata_HIv3___TS.g4674.t2c,898,762,404,917,1253,1034,343,607,734,818,858,1344
Montipora_capitata_HIv3___RNAseq.g50301.t1,10,18,216,224,7,9,127,12,11,59,123,12
Montipora_capitata_HIv3___TS.g4677.t2,88,102,53,122,108,102,32,100,121,108,106,131
Montipora_capitata_HIv3___RNAseq.g50303.t1,476,320,312,289,330,263,41,18,178,370,117,270
Montipora_capitata_HIv3___RNAseq.g50304.t1,1133,668,997,1180,527,565,458,515,492,1170,228,1276
Montipora_capitata_HIv3___RNAseq.g50305.t1,514,301,439,420,344,252,213,99,180,458,251,531
Montipora_capitata_HIv3___RNAseq.g50306.t1,662,479,531,620,568,618,221,274,418,530,442,644
Montipora_capitata_HIv3___RNAseq.g50307.t1,569,538,274,476,651,503,168,345,528,394,744,660
Montipora_capitata_HIv3___TS.g4681.t1,2209,2104,2005,3604,2055,2421,984,1397,1356,1784,2455,2867
Montipora_capitata_HIv3___TS.g4682.t2,1809,1445,1425,1690,1814,1688,558,994,1154,1368,1571,1994
Montipora_capitata_HIv3___RNAseq.g50310.t1,435,388,249,483,496,506,197,117,234,491,342,585
Montipora_capitata_HIv3___RNAseq.g50311.t1,12,50,36,44,37,13,0,0,19,59,10,17
Montipora_capitata_HIv3___RNAseq.g50314.t1,74,125,24,49,83,43,4,3,31,110,50,90
Montipora_capitata_HIv3___RNAseq.g50313.t1,8532,8379,3500,7628,9779,9971,1967,3864,5050,8302,9740,14769
Montipora_capitata_HIv3___RNAseq.g50319.t1,0,0,0,2,2,1,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50317.t1a,5,36,12,21,33,19,1,8,8,9,4,15
Montipora_capitata_HIv3___RNAseq.g50318.t1,3,2,2,1,2,2,0,0,1,5,0,1
Montipora_capitata_HIv3___RNAseq.g50317.t1b,471,296,583,556,293,509,182,133,414,504,106,495
Montipora_capitata_HIv3___TS.g4694.t1,10,10,20,6,10,9,0,3,6,21,2,26
Montipora_capitata_HIv3___TS.g4688.t2,5151,4180,3255,4831,4864,5109,1332,2478,3016,5006,3952,7308
Montipora_capitata_HIv3___RNAseq.g50320.t1,4162,3052,2619,2849,3344,4125,1620,4848,2042,4579,2402,5273
Montipora_capitata_HIv3___RNAseq.g50327.t1,2,0,0,0,0,0,0,0,0,6,0,0
Montipora_capitata_HIv3___TS.g4709.t1b,22,4,12,12,20,12,0,0,6,8,23,8
Montipora_capitata_HIv3___TS.g4708.t1,0,8,35,7,11,0,0,0,0,0,5,0
Montipora_capitata_HIv3___TS.g4710.t1,3,4,8,0,2,9,0,0,7,3,18,2
Montipora_capitata_HIv3___RNAseq.g50330.t1,9,13,0,0,17,0,0,0,0,7,0,10
Montipora_capitata_HIv3___RNAseq.g50328.t1,114,176,79,156,190,159,29,71,78,164,563,156
Montipora_capitata_HIv3___TS.g4706.t1,6,4,4,7,2,9,0,0,0,0,6,4
Montipora_capitata_HIv3___TS.g4707.t1,5,11,0,16,7,9,8,0,8,17,20,26
Montipora_capitata_HIv3___RNAseq.g50321.t2,5135,3818,6827,10505,2670,4877,2339,783,2149,7433,2288,6772
Montipora_capitata_HIv3___RNAseq.g50333.t1,3,0,0,0,0,0,0,0,0,4,0,0
Montipora_capitata_HIv3___TS.g4697.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50322.t1,66,83,146,154,170,98,49,7,62,111,92,130
Montipora_capitata_HIv3___TS.g4719.t1,8,3,0,0,10,0,0,0,0,8,0,2
Montipora_capitata_HIv3___RNAseq.g50331.t1,82,79,40,79,82,127,24,3,69,53,110,69
Montipora_capitata_HIv3___RNAseq.g50332.t1,48,29,48,29,69,125,27,0,10,32,19,31
Montipora_capitata_HIv3___RNAseq.g50340.t1,13,4,0,4,0,5,0,0,3,3,0,12
Montipora_capitata_HIv3___RNAseq.g50342.t1,18,5,20,28,34,47,0,0,17,23,33,26
Montipora_capitata_HIv3___TS.g4725.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50343.t2,8,10,14,15,13,14,0,0,13,13,4,22
Montipora_capitata_HIv3___RNAseq.g50345.t1,327,442,401,186,421,384,106,196,199,223,427,434
Montipora_capitata_HIv3___TS.g4737.t1b,6,4,2,1,1,3,1,0,1,1,2,1
Montipora_capitata_HIv3___RNAseq.g50357.t1,2,5,1,0,3,19,0,0,1,1,0,1
Montipora_capitata_HIv3___RNAseq.g50360.t1,3,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50344.t2,12024,10155,7524,13239,11333,11855,6244,22352,11440,11997,10924,16278
Montipora_capitata_HIv3___RNAseq.g37162.t1,8,3,1,22,13,4,10,0,0,2,0,31
Montipora_capitata_HIv3___TS.g4729.t1,276,234,241,260,381,379,134,84,255,297,190,482
Montipora_capitata_HIv3___RNAseq.g50348.t1,23,8,22,0,6,15,0,0,4,13,18,46
Montipora_capitata_HIv3___TS.g4731.t1,775,533,376,790,702,784,114,253,441,515,621,738
Montipora_capitata_HIv3___RNAseq.g50350.t1,2,3,2,4,2,0,0,0,2,1,0,2
Montipora_capitata_HIv3___RNAseq.g50351.t1,7,0,0,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g50352.t1,5,0,0,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g50353.t1,8,46,36,14,28,26,6,11,22,20,10,26
Montipora_capitata_HIv3___RNAseq.g50354.t1,81,79,21,19,63,24,17,3,7,138,6,104
Montipora_capitata_HIv3___TS.g4737.t1a,267,192,185,349,302,368,109,174,254,234,272,375
Montipora_capitata_HIv3___RNAseq.39143_t,77,137,66,54,87,166,18,0,52,71,61,160
Montipora_capitata_HIv3___RNAseq.g37178.t1,274,190,145,218,172,197,128,103,396,189,133,231
Montipora_capitata_HIv3___RNAseq.g37180.t1,303,220,109,133,265,181,48,149,175,229,199,254
Montipora_capitata_HIv3___RNAseq.g37185.t1,12,0,73,27,0,0,0,0,0,14,0,10
Montipora_capitata_HIv3___RNAseq.g37187.t1,0,0,0,0,2,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37186.t2,19,34,107,143,60,29,24,12,0,25,0,27
Montipora_capitata_HIv3___TS.g29678.t1,0,0,0,0,0,0,0,0,2,0,0,0
Montipora_capitata_HIv3___TS.g29679.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g29680.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g29684.t1,0,0,0,0,0,1,0,0,1,0,0,0
Montipora_capitata_HIv3___RNAseq.g37169.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g29688.t1,0,0,0,10,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37174.t1,0,8,0,0,0,0,0,0,3,0,0,0
Montipora_capitata_HIv3___TS.g29677.t1c,17,13,12,34,11,19,0,19,16,23,23,35
Montipora_capitata_HIv3___TS.g29677.t1b,1,0,1,0,0,0,0,0,0,0,9,1
Montipora_capitata_HIv3___TS.g29677.t1a,4,26,0,19,3,10,0,4,25,0,0,0
Montipora_capitata_HIv3___RNAseq.g37168.t1,32,8,18,23,31,13,0,0,16,19,40,44
Montipora_capitata_HIv3___TS.g29681.t1,1,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g29682.t1,3,0,0,0,0,0,0,0,3,0,0,0
Montipora_capitata_HIv3___TS.g29683.t1,3,3,1,2,0,0,0,0,1,0,1,5
Montipora_capitata_HIv3___RNAseq.g37170.t1,4,4,3,0,10,0,0,0,17,4,0,8
Montipora_capitata_HIv3___RNAseq.g37171.t1,5,3,4,3,0,0,0,0,0,2,2,0
Montipora_capitata_HIv3___RNAseq.g37173.t1,98,63,53,44,60,83,27,24,45,62,55,105
Montipora_capitata_HIv3___TS.g29690.t1,516,358,414,428,240,416,226,434,313,496,390,527
Montipora_capitata_HIv3___RNAseq.g37176.t2,140,183,168,199,138,165,31,51,114,115,198,224
Montipora_capitata_HIv3___RNAseq.g37177.t1,1216,1225,672,1288,1448,1410,353,1296,1024,1043,1372,2220
Montipora_capitata_HIv3___RNAseq.g37191.t1,15,20,0,0,8,10,19,0,16,0,31,4
Montipora_capitata_HIv3___RNAseq.g37190.t1,263,217,281,208,150,214,120,36,173,564,159,491
Montipora_capitata_HIv3___RNAseq.g37192.t1,3,0,0,0,0,0,10,0,2,9,0,0
Montipora_capitata_HIv3___RNAseq.g37193.t1,0,10,0,0,8,12,0,0,16,9,20,59
Montipora_capitata_HIv3___TS.g29704.t1,568,488,189,339,462,574,175,164,301,556,185,839
Montipora_capitata_HIv3___RNAseq.g37189.t1,150,120,259,305,43,77,203,32,31,295,68,267
Montipora_capitata_HIv3___RNAseq.g37197.t1,842,894,770,1271,713,602,250,357,668,632,1150,1404
Montipora_capitata_HIv3___RNAseq.g37194.t1,1685,1825,1214,981,1050,1248,570,58,984,2162,984,2657
Montipora_capitata_HIv3___RNAseq.g37195.t1,291,124,182,125,63,140,118,32,94,175,86,134
Montipora_capitata_HIv3___RNAseq.g37196.t1,1340,1295,819,1591,1637,1580,522,764,774,1132,1415,1991
Montipora_capitata_HIv3___TS.g29717.t1,18,16,12,9,18,47,0,6,24,33,0,58
Montipora_capitata_HIv3___TS.g29719.t1,0,0,245,120,21,18,34,8,0,29,8,0
Montipora_capitata_HIv3___TS.g29718.t1,1396,1286,849,1743,1606,1612,328,455,1255,1491,1612,2226
Montipora_capitata_HIv3___RNAseq.g37211.t1,6,0,8,22,8,0,0,9,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37198.t1,5402,4560,4036,6270,3991,4777,1840,1929,3260,4632,5539,6215
Montipora_capitata_HIv3___RNAseq.g37199.t1,524,510,415,685,395,447,186,133,315,567,577,673
Montipora_capitata_HIv3___RNAseq.g37200.t1,621,482,378,396,328,427,186,105,247,572,344,579
Montipora_capitata_HIv3___RNAseq.g37214.t2,23,0,0,25,7,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37215.t1,9,30,0,13,11,11,0,0,0,6,27,6
Montipora_capitata_HIv3___RNAseq.g37216.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g29730.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37217.t1,29,11,5,22,25,11,8,0,5,9,0,19
Montipora_capitata_HIv3___TS.g29726.t2,38,18,16,33,24,29,0,0,22,37,15,49
Montipora_capitata_HIv3___TS.g29720.t1,27,17,54,22,13,19,5,42,14,38,0,23
Montipora_capitata_HIv3___TS.g29721.t1,46,20,17,8,13,26,21,28,15,29,24,26
Montipora_capitata_HIv3___RNAseq.g37206.t1,50,37,52,35,52,33,42,12,15,71,58,63
Montipora_capitata_HIv3___RNAseq.g37207.t1,12,14,26,4,36,12,2,0,11,13,3,25
Montipora_capitata_HIv3___TS.g29723.t1,5,0,0,0,0,0,0,0,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g37209.t1,5,2,0,0,0,0,0,0,2,0,2,10
Montipora_capitata_HIv3___RNAseq.g37210.t1,5,7,0,0,0,1,3,0,0,5,0,5
Montipora_capitata_HIv3___TS.g29732.t1b,4481,4920,2933,5351,4916,5129,1396,3462,3019,4128,4531,6978
Montipora_capitata_HIv3___RNAseq.g37221.t1,38,7,18,10,6,6,0,0,62,10,3,8
Montipora_capitata_HIv3___RNAseq.g37225.t1,18,51,13,49,24,21,0,0,20,17,2,12
Montipora_capitata_HIv3___TS.g29738.t1,78,68,285,238,44,60,60,14,35,68,4,64
Montipora_capitata_HIv3___TS.g29732.t1a,2036,1428,2921,1414,1136,1427,991,680,710,1786,642,1207
Montipora_capitata_HIv3___TS.g29733.t2,795,851,520,1173,809,714,202,872,723,812,1106,1233
Montipora_capitata_HIv3___RNAseq.g37226.t1,4742,3882,7972,11375,3764,6006,2716,411,2495,7388,1411,4930
Montipora_capitata_HIv3___RNAseq.g37227.t1,112,136,77,93,214,157,17,5,205,162,146,284
Montipora_capitata_HIv3___RNAseq.g37228.t1,1431,1035,882,958,522,999,436,177,639,1664,529,1744
Montipora_capitata_HIv3___RNAseq.g37229.t1,1041,1068,693,1460,1185,1113,346,779,1049,843,1086,1701
Montipora_capitata_HIv3___TS.g29748.t1,2,4,7,0,15,0,0,0,0,8,0,0
Montipora_capitata_HIv3___TS.g29750.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37236.t1,0,0,0,0,0,0,0,0,7,1,0,0
Montipora_capitata_HIv3___RNAseq.g37237.t1,2,0,3,0,0,0,0,0,11,2,0,9
Montipora_capitata_HIv3___RNAseq.g37238.t1,2,0,0,0,0,0,0,0,1,0,0,3
